rent,rentsqm,area,rooms,yearc,bathextra,bathtile,cheating,district,location,upkitchen,wwater,district_full
668.340026855469,7.67999982833862,87,4,1966,0,1,1,Ram-Per,good,0,1,Ramersdorf-Perlach
230.149993896484,7.19000005722046,32,1,1975,0,1,1,BamLaim,normal,0,1,Berg am Laim
441.410003662109,6.78999996185303,65,2,1960,0,1,0,Ugies-Har,normal,0,1,Untergiesing-Harlaching
489.579986572266,6.90000009536743,71,3,1957,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
602.159973144531,7.53000020980835,80,3,1918,0,1,0,Au-Haid,good,0,1,Au-Haidhausen
285.700012207031,16.8099994659424,17,1,1969,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
511.309997558594,9.30000019073486,55,2,1968,0,0,1,Maxvor,good,0,1,Maxvorstadt
306.779998779297,7.67000007629395,40,2,1918,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
485.239990234375,8.22000026702881,59,3,1960,0,0,1,Schwab-Frei,good,0,1,Schwabing-Freimann
591.669982910156,7.78999996185303,76,3,1957,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
714.869995117188,7.36999988555908,97,4,1918,0,1,1,Maxvor,good,0,1,Maxvorstadt
850.47998046875,7.73000001907349,110,4,1960,1,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
1035.68005371094,9.42000007629395,110,4,1957,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
386.649993896484,7.8899998664856,49,2,1993,0,1,1,Maxvor,good,0,1,Maxvorstadt
951.809997558594,10.0200004577637,95,3,1918,0,1,0,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
579.809997558594,10.7399997711182,54,2,1957,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
680.030029296875,8.72000026702881,78,3,1985,0,1,1,BamLaim,normal,0,1,Berg am Laim
450.959991455078,11.2700004577637,40,2,1991,0,1,1,Trud-Rie,good,0,1,Trud-Rie
968.159973144531,9.3100004196167,104,4,1998,1,1,1,BamLaim,normal,0,1,Berg am Laim
369.049987792969,7.53000020980835,49,2,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
653.159973144531,7.26000022888184,90,3,1918,1,0,1,Maxvor,good,1,1,Maxvorstadt
479.950012207031,9.22999954223633,52,2,1957,0,1,1,Laim,normal,0,1,Laim
533.75,8.09000015258789,66,2,1966,0,1,1,Laim,good,0,1,Laim
200.839996337891,3.08999991416931,65,3,1948,0,0,0,Laim,normal,0,0,Laim
349.059997558594,6.11999988555908,57,3,1948,0,0,1,Laim,normal,0,1,Laim
899.72998046875,9,100,4,1966,1,1,1,Laim,good,0,1,Laim
843.640014648438,9.93000030517578,85,3,1973,1,1,1,Th-Ob-Fo-Fu-So,good,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
597.469970703125,6.86999988555908,87,3,1924,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
1166.2749328613286,10.9099998474121,120,4,1957,1,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
676.77001953125,3.75999999046326,128,6,1924,0,1,1,Au-Haid,good,0,0,Au-Haidhausen
528.030029296875,9.77999973297119,54,2,1966,0,1,1,Bogenh,normal,0,1,Bogenhausen
856.239990234375,9.96000003814697,86,3,1983,0,1,1,SchwWest,good,0,1,Schwabing-West
971.469970703125,10.5600004196167,92,3,1966,0,1,1,SchwWest,normal,0,1,Schwabing-West
369.839996337891,11.210000038147,33,1,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
408.839996337891,7.8600001335144,52,1,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
334.410003662109,4.78000020980835,70,3,1924,0,1,1,SchwWest,good,0,1,Schwabing-West
711.559997558594,8.18000030517578,87,3,1972,0,1,1,Laim,good,0,1,Laim
563.789978027344,7.05000019073486,80,4,1918,0,1,0,Send,normal,0,0,Sendling
585.440002441406,10.6400003433228,55,2,1918,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
770.340026855469,8.65999984741211,89,3,1993,0,1,1,Ugies-Har,top,0,1,Untergiesing-Harlaching
622.109985351563,11.3100004196167,55,2,1993,0,1,1,BamLaim,normal,1,1,Berg am Laim
246.179992675781,6,41,2,1957,0,0,1,BamLaim,normal,0,1,Berg am Laim
1166.2749328613286,6.34999990463257,128,6,1918,1,1,1,Au-Haid,good,0,1,Au-Haidhausen
537.380004882813,6.71999979019165,80,3,1957,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
293.220001220703,5.1399998664856,57,2,1966,0,1,1,BamLaim,normal,0,1,Berg am Laim
562.429992675781,9.52999973297119,59,3,1966,0,1,0,BamLaim,normal,0,1,Berg am Laim
383.480010986328,9.59000015258789,40,1,1969,0,1,1,Bogenh,good,0,1,Bogenhausen
688.309997558594,7.65000009536743,90,4,1986,0,1,1,Bogenh,good,0,1,Bogenhausen
477.730010986328,9.01000022888184,53,2,1998,0,1,1,Bogenh,normal,0,1,Bogenhausen
1037.93994140625,10.5900001525879,98,4,1991,0,1,1,Bogenh,normal,1,1,Bogenhausen
639.119995117188,11.6199998855591,55,2,1993,0,1,1,Ram-Per,good,1,1,Ramersdorf-Perlach
1091.59997558594,13.6499996185303,80,3,1957,0,1,1,Maxvor,good,1,1,Maxvorstadt
618.669982910156,8.14000034332275,76,3,1957,0,0,1,Maxvor,good,0,1,Maxvorstadt
741.390014648438,9.38000011444092,79,3,1948,0,1,1,Maxvor,good,0,1,Maxvorstadt
312.920013427734,12.039999961853,26,1,1967,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
408.320007324219,8.88000011444092,46,2,1957,0,0,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
826.260009765625,8.88000011444092,93,3,1918,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
350.630004882813,7.30000019073486,48,2,1960,0,0,1,Au-Haid,normal,0,1,Au-Haidhausen
383.470001220703,10.3599996566772,37,1,1957,0,1,1,Obgies,normal,0,1,Obergiesing
493.429992675781,12.3400001525879,40,1,1972,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
666.510009765625,10.5799999237061,63,2,1981,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
664.690002441406,8.85999965667725,75,3,1971,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
551.700012207031,7.15999984741211,77,3,1971,0,0,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
585.090026855469,8.13000011444092,72,3,1970,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
450.959991455078,6.44000005722046,70,3,1966,1,1,1,Ram-Per,good,0,1,Ramersdorf-Perlach
593.77001953125,7.6100001335144,78,3,1976,1,1,1,Ram-Per,good,0,1,Ramersdorf-Perlach
598.219970703125,8.93000030517578,67,2,1948,0,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
420.149993896484,7.23999977111816,58,2,1960,0,0,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
618.840026855469,9.10000038146973,68,2,1948,0,1,0,Obgies,normal,0,1,Obergiesing
507.019989013672,6.94999980926514,73,3,1957,0,1,1,Obgies,normal,0,1,Obergiesing
531.75,8.85999965667725,60,2,1986,0,1,1,Obgies,normal,1,1,Obergiesing
734.539978027344,8.64000034332275,85,4,1918,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
1017.48999023438,12.7200002670288,80,3,1998,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
567.549987792969,12.3400001525879,46,2,1993,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
500.059997558594,8.19999980926514,61,2,1957,0,1,0,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
331.170013427734,8.72000026702881,38,2,1918,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
593.109985351563,10.5900001525879,56,2,1957,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
134.369995117188,2.24000000953674,60,2,1957,0,1,0,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
195.720001220703,4.8899998664856,40,2,1918,0,1,0,Schwanth,normal,0,1,Schwanthalerhöhe
659.640014648438,6.59999990463257,100,4,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
773.080017089844,11.039999961853,70,3,1918,0,1,1,Bogenh,good,0,1,Bogenhausen
313.779998779297,4.30000019073486,73,3,1918,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
279.209991455078,5.46999979019165,51,2,1960,0,0,1,Au-Haid,good,0,1,Au-Haidhausen
660.789978027344,10.0100002288818,66,2,1991,0,1,1,Trud-Rie,good,1,1,Trud-Rie
474.399993896484,3.95000004768372,120,4,1918,0,1,1,Send,normal,0,1,Sendling
574.140014648438,8.82999992370605,65,3,1968,0,1,1,Send-West,normal,0,1,Sendling-Westpark
180.399993896484,3.22000002861023,56,2,1957,0,0,0,Send-West,normal,0,1,Sendling-Westpark
736.419982910156,6.28999996185303,117,3,1918,0,0,0,Send,normal,0,1,Sendling
360.559997558594,4.73999977111816,76,3,1924,0,1,1,Send,normal,0,1,Sendling
736.900024414063,10.5299997329712,70,2,1918,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
536.869995117188,10.7399997711182,50,3,1960,0,1,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
682.789978027344,10.039999961853,68,3,1967,0,1,1,SchwWest,normal,0,1,Schwabing-West
531.760009765625,6.03999996185303,88,3,1918,0,0,0,SchwWest,good,0,1,Schwabing-West
372.600006103516,4.19000005722046,89,3,1993,0,0,1,SchwWest,good,0,1,Schwabing-West
575,6.84999990463257,84,3,1957,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
282.929992675781,9.13000011444092,31,1,1957,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
705.590026855469,8.02000045776367,88,4,1972,1,1,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
513.260009765625,7.44000005722046,69,2,1966,0,1,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
1004,11.1599998474121,90,4,2000,1,1,1,Moos,normal,0,1,Moosach
434.600006103516,7.76000022888184,56,2,1966,0,1,1,Moos,normal,0,1,Moosach
448.549987792969,6.05999994277954,74,3,1960,0,1,1,Obgies,normal,0,1,Obergiesing
564.650024414063,8.96000003814697,63,2,1957,0,1,1,Obgies,normal,0,1,Obergiesing
423.989990234375,7.84999990463257,54,2,1971,0,1,1,Obgies,normal,0,1,Obergiesing
684.72998046875,7.96000003814697,86,4,1977,0,0,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
1043.72998046875,9.85000038146973,106,3,1918,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
276.329986572266,3.1800000667572,87,4,1948,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
310.910003662109,9.42000007629395,33,2,1966,0,0,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
460.170013427734,8.68000030517578,53,2,1918,0,1,1,Neuh-Nymp,good,1,1,Neuhausen-Nymphenburg
363.769989013672,5.05000019073486,72,3,1948,0,0,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
509,6.53000020980835,78,3,1968,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
643.260009765625,10.210000038147,63,3,1948,0,1,0,Had,good,0,0,Hadern
385.609985351563,4.94000005722046,78,3,1966,0,1,1,Send-West,good,0,1,Sendling-Westpark
700.679992675781,9.47000026702881,74,4,1974,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
380.619995117188,9.52000045776367,40,1,1988,0,1,1,Trud-Rie,good,0,1,Trud-Rie
399.489990234375,7.67999982833862,52,2,1969,0,1,1,Trud-Rie,good,0,1,Trud-Rie
999.219970703125,7.69000005722046,128,4,2000,1,1,1,Trud-Rie,good,0,1,Trud-Rie
687.260009765625,9.68000030517578,71,3,1966,0,1,1,Obgies,normal,0,1,Obergiesing
394.209991455078,7.44000005722046,53,2,1957,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
435.209991455078,6.69999980926514,65,2,1957,1,0,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
370.720001220703,5.53000020980835,67,2,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
368.130004882813,11.8800001144409,31,1,1985,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
1073.72998046875,9.34000015258789,115,4,2000,1,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
620.340026855469,5.80000019073486,107,4,1971,0,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
413.089996337891,7.38000011444092,56,2,1998,0,1,1,Schwab-Frei,normal,1,1,Schwabing-Freimann
724.369995117188,9.17000007629395,79,3,1966,0,1,1,Laim,good,0,1,Laim
384.029998779297,6.8600001335144,56,2,1969,0,1,1,Laim,good,0,1,Laim
1057.0400390625,10.6800003051758,99,3,1989,0,1,1,Pas-Obmenz,normal,1,1,Pasing-Obermenzing
494.070007324219,8.36999988555908,59,2,1983,0,1,1,Had,normal,0,1,Hadern
465.739990234375,6.46999979019165,72,2,1924,0,0,1,Moos,normal,0,1,Moosach
265.220001220703,2.95000004768372,90,4,1918,0,1,0,Neuh-Nymp,normal,0,0,Neuhausen-Nymphenburg
343.299987792969,5.05000019073486,68,3,1957,0,0,0,Maxvor,good,0,0,Maxvorstadt
398.540008544922,6.53000020980835,61,3,1966,0,0,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
787.200012207031,9.84000015258789,80,2,1924,0,0,0,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
706.830017089844,11.7799997329712,60,2,1993,0,0,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
220.809997558594,4.42000007629395,50,2,1957,0,0,0,Neuh-Nymp,normal,0,0,Neuhausen-Nymphenburg
562.429992675781,8.64999961853027,65,3,1966,0,1,1,Send-West,normal,0,1,Sendling-Westpark
392.799987792969,5.46000003814697,72,4,1970,1,1,1,Send-West,normal,0,1,Sendling-Westpark
299.570007324219,8.8100004196167,34,2,1957,0,1,1,Send,normal,0,1,Sendling
550.530029296875,8.10000038146973,68,3,1918,0,1,1,Send,normal,0,1,Sendling
383.690002441406,10.3699998855591,37,1,1966,1,0,1,Send,normal,0,1,Sendling
224.610000610352,8.64000034332275,26,1,1960,0,1,0,Maxvor,good,0,1,Maxvorstadt
613.049987792969,8.27999973297119,74,3,1969,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
583.200012207031,8.21000003814697,71,3,1973,1,1,1,Ram-Per,good,0,1,Ramersdorf-Perlach
573.429992675781,5.73000001907349,100,5,1967,1,1,1,Au-Lo-La,normal,0,1,Aubing-Lochhausen-Langwied
807.859985351563,9.5,85,3,1983,1,1,1,Au-Lo-La,normal,0,1,Aubing-Lochhausen-Langwied
398.690002441406,12.460000038147,32,1,1972,0,0,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
367.649993896484,5.73999977111816,64,2,1971,0,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
372.630004882813,9.8100004196167,38,2,1971,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
618.669982910156,8.25,75,2,1996,0,1,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
484.019989013672,7.44999980926514,65,2,1970,0,0,1,All-Umenz,normal,1,1,Allach-Untermenzing
568.349975585938,8.23999977111816,69,2,1966,0,1,1,Moos,normal,0,1,Moosach
381.869995117188,5.86999988555908,65,2,1981,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
480.739990234375,8.14999961853027,59,2,1975,0,1,1,Moos,normal,0,1,Moosach
1166.2749328613286,10.8199996948242,120,5,1990,0,1,1,Moos,normal,0,1,Moosach
392.950012207031,13.1000003814697,30,1,1970,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
1166.2749328613286,11,112,4,1918,1,1,1,Au-Haid,good,1,1,Au-Haidhausen
462.799987792969,11.5699996948242,40,1,1970,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
460.170013427734,8.52000045776367,54,2,1986,0,1,1,Send-West,normal,0,1,Sendling-Westpark
418.239990234375,6.8600001335144,61,2,1974,0,1,1,Send-West,normal,0,1,Sendling-Westpark
423.510009765625,5.5,77,3,1966,0,0,1,Send-West,normal,0,1,Sendling-Westpark
817.219970703125,7.17000007629395,114,4,1974,1,1,1,Send-West,normal,0,1,Sendling-Westpark
210.759994506836,2.28999996185303,92,3,1948,0,1,1,Bogenh,good,0,1,Bogenhausen
1166.2749328613286,12.1400003433228,128,4,1998,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
950.010009765625,10.9200000762939,87,3,1974,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
422.070007324219,10.5500001907349,40,1,1997,0,1,1,Moos,normal,0,1,Moosach
418.730010986328,8.21000003814697,51,2,2000,0,1,1,Moos,normal,1,1,Moosach
927.080017089844,9.27000045776367,100,4,1970,0,1,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
404.790008544922,6.98000001907349,58,3,1969,0,1,1,Moos,normal,0,1,Moosach
625.099975585938,7.53000020980835,83,3,1972,0,1,1,Moos,normal,0,1,Moosach
827.690002441406,8.89999961853027,93,3,1939,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
614.580017089844,7.23000001907349,85,2,1918,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
452.160003662109,6.65000009536743,68,2,1957,1,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
450.730010986328,6.73000001907349,67,3,1957,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
135.210006713867,3,45,2,1924,0,0,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
394.609985351563,6.07000017166138,65,3,1960,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
444.410003662109,12.0100002288818,37,2,1973,0,1,1,Th-Ob-Fo-Fu-So,good,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
598.820007324219,6.88000011444092,87,3,1972,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
269.25,5.17999982833862,52,2,1924,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
399.5,4.80999994277954,83,4,1960,0,0,1,BamLaim,normal,0,1,Berg am Laim
766.950012207031,10.2299995422363,75,2,1924,0,0,1,Maxvor,good,0,1,Maxvorstadt
875.239990234375,10.8100004196167,81,4,1966,0,0,1,Alt-Le,good,0,1,Altstadt-Lehel
425.640014648438,5.75,74,3,1924,0,0,1,SchwWest,normal,0,1,Schwabing-West
419.459991455078,12.710000038147,33,1,1957,0,0,1,SchwWest,good,0,1,Schwabing-West
547.150024414063,7.71000003814697,71,3,1966,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
601.590026855469,10.0299997329712,60,2,1979,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
815.530029296875,10.5900001525879,77,3,1985,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
196.850006103516,7.57000017166138,26,1,1960,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
635,6.90000009536743,92,3,1918,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
1166.2749328613286,12.0600004196167,105,4,1918,1,1,1,Maxvor,normal,0,1,Maxvorstadt
337.5,8.03999996185303,42,1,1957,0,0,1,Maxvor,normal,0,1,Maxvorstadt
399.609985351563,5.05999994277954,79,3,1957,0,0,0,Schwanth,normal,0,1,Schwanthalerhöhe
359.019989013672,5.51999998092651,65,2,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
390.570007324219,11.8400001525879,33,2,1957,0,0,1,Schwanth,normal,0,1,Schwanthalerhöhe
279.529998779297,5.48000001907349,51,2,1957,0,0,0,Schwanth,normal,0,1,Schwanthalerhöhe
908.719970703125,7.57000017166138,120,6,1957,1,1,1,Trud-Rie,good,0,1,Trud-Rie
713.27001953125,8.19999980926514,87,3,1966,0,1,1,Trud-Rie,good,0,1,Trud-Rie
966.359985351563,10.8599996566772,89,5,1988,0,1,1,Trud-Rie,good,0,1,Trud-Rie
590.539978027344,9.68000030517578,61,2,1987,0,1,1,BamLaim,good,1,1,Berg am Laim
652.489990234375,8.81999969482422,74,3,1983,0,1,1,Trud-Rie,good,0,1,Trud-Rie
637.820007324219,7.86999988555908,81,3,1967,0,1,1,Trud-Rie,good,0,1,Trud-Rie
494.529998779297,5.67999982833862,87,3,1948,0,1,1,SchwWest,normal,0,1,Schwabing-West
741.380004882813,12.3599996566772,60,3,1960,0,1,1,Lud-Isar,normal,1,1,Ludwigsvorstadt-Isarvorstadt
623.650024414063,7.34000015258789,85,3,1918,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
690.260009765625,8.73999977111816,79,3,1957,0,0,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
1166.2749328613286,11.0799999237061,128,5,1966,0,0,1,Bogenh,normal,0,1,Bogenhausen
583.320007324219,9.26000022888184,63,2,1983,0,1,1,Bogenh,good,0,1,Bogenhausen
570.099975585938,9.82999992370605,58,2,1957,0,1,1,Bogenh,normal,0,1,Bogenhausen
874.320007324219,11.210000038147,78,2,1918,0,1,1,Au-Haid,good,1,1,Au-Haidhausen
1166.2749328613286,11.6199998855591,125,4,1918,0,1,1,Au-Haid,good,1,1,Au-Haidhausen
270.709991455078,4.67000007629395,58,2,1948,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
305.450012207031,4.92999982833862,62,3,1918,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
337.350006103516,10.539999961853,32,1,1966,0,1,1,Maxvor,good,0,1,Maxvorstadt
290.420013427734,10.3699998855591,28,1,1972,0,1,1,Maxvor,good,0,1,Maxvorstadt
541.390014648438,5.26000022888184,103,4,1918,0,1,1,Maxvor,good,0,1,Maxvorstadt
723.590026855469,6.28999996185303,115,4,1918,0,1,1,Maxvor,good,0,1,Maxvorstadt
797.510009765625,10.3599996566772,77,3,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
715.820007324219,9.0600004196167,79,3,1966,1,1,1,Maxvor,good,0,1,Maxvorstadt
1022.67999267578,9.73999977111816,105,3,1918,0,1,1,Maxvor,good,0,1,Maxvorstadt
559.539978027344,9.47999954223633,59,2,1989,0,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
479.410003662109,6.84999990463257,70,3,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
327.519989013672,10.2399997711182,32,1,1972,0,1,1,Maxvor,good,0,1,Maxvorstadt
410.570007324219,12.4399995803833,33,1,1966,0,1,1,Send-West,normal,0,1,Sendling-Westpark
393.369995117188,6.44999980926514,61,2,1966,0,0,1,Send-West,normal,0,1,Sendling-Westpark
229.059997558594,5.73000001907349,40,2,1918,0,0,0,Send,normal,0,1,Sendling
342.570007324219,5.34999990463257,64,3,1957,0,1,1,Bogenh,normal,0,1,Bogenhausen
560.580017089844,9.1899995803833,61,3,1957,0,1,1,Bogenh,normal,0,1,Bogenhausen
364.299987792969,7.75,47,2,1967,0,1,1,Pas-Obmenz,normal,0,1,Pasing-Obermenzing
484.010009765625,8.48999977111816,57,2,1960,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
464.559997558594,10.3199996948242,45,2,1968,0,1,1,All-Umenz,good,0,1,Allach-Untermenzing
270.070007324219,4.21999979019165,64,2,1996,0,1,1,All-Umenz,normal,1,1,Allach-Untermenzing
561.349975585938,7.01999998092651,80,3,1966,1,0,1,All-Umenz,normal,0,1,Allach-Untermenzing
520.489990234375,4.8600001335144,107,4,1957,0,1,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
387.239990234375,6.34999990463257,61,3,1966,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
328.390014648438,6.84000015258789,48,2,1966,0,0,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
657.679992675781,10.1199998855591,65,3,1960,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
815.710021972656,10.8800001144409,75,3,1998,0,0,1,Mil-AmH,normal,1,1,Milbertshofen-Am Hart
319.209991455078,4.63000011444092,69,3,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
460.170013427734,6.76999998092651,68,2,1918,0,0,1,Alt-Le,good,0,1,Altstadt-Lehel
603.340026855469,9.72999954223633,62,3,1957,0,0,1,Maxvor,good,0,1,Maxvorstadt
286,7.94000005722046,36,1,1948,0,0,1,Maxvor,good,0,1,Maxvorstadt
989.169982910156,11.6400003433228,85,3,1918,0,1,0,Maxvor,good,0,1,Maxvorstadt
655.47998046875,8.39999961853027,78,3,1960,0,1,1,SchwWest,good,0,1,Schwabing-West
345.75,5.01000022888184,69,2,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
609.580017089844,8.71000003814697,70,2,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
782.190002441406,12.8199996948242,61,2,1957,0,1,1,Maxvor,good,1,1,Maxvorstadt
355.359985351563,8.46000003814697,42,2,1966,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
644.340026855469,7.8600001335144,82,3,1918,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
243.440002441406,3.9300000667572,62,3,1918,0,1,1,Obgies,normal,0,0,Obergiesing
392.179992675781,7.69000005722046,51,1,1966,0,0,1,Obgies,normal,0,1,Obergiesing
568.929992675781,8.89000034332275,64,2,1989,1,1,1,Send-West,normal,0,1,Sendling-Westpark
535.919982910156,7.65999984741211,70,3,1966,0,1,1,Laim,normal,0,1,Laim
254.75,10.6099996566772,24,1,1960,0,0,1,Laim,good,0,1,Laim
1003.38000488281,9.84000015258789,102,4,1996,0,1,1,Laim,normal,0,1,Laim
415.570007324219,7.28999996185303,57,2,1974,0,1,1,Had,normal,0,1,Hadern
713.260009765625,8.39000034332275,85,4,1975,0,1,1,Had,good,0,1,Hadern
661.5,7.34999990463257,90,3,1966,0,1,1,Send,normal,0,1,Sendling
352.679992675781,7.19999980926514,49,2,1993,0,1,1,Neuh-Nymp,top,0,1,Neuhausen-Nymphenburg
1166.2749328613286,10.8199996948242,128,6,1991,0,0,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
738.799987792969,10.5500001907349,70,3,1948,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
306.609985351563,12.7799997329712,24,2,1918,0,0,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
582.369995117188,9.39000034332275,62,2,1966,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
920.330017089844,7.3600001335144,125,5,1924,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
224.550003051758,3.94000005722046,57,2,1918,0,1,1,Laim,normal,0,1,Laim
524.090026855469,8.88000011444092,59,2,1973,0,0,1,Laim,normal,0,1,Laim
487.769989013672,6.76999998092651,72,3,1960,0,0,1,Laim,normal,0,1,Laim
501.959991455078,5.84000015258789,86,4,1966,0,0,1,Pas-Obmenz,normal,0,1,Pasing-Obermenzing
