rent,rentsqm,area,rooms,yearc,bathextra,bathtile,cheating,district,location,upkitchen,wwater
392.950012207031,13.1000003814697,30,1,1970,0,1,1,Au-Haid,normal,0,1
1232,11,112,4,1918,1,1,1,Au-Haid,good,1,1
462.799987792969,11.5699996948242,40,1,1970,0,1,1,Au-Haid,normal,0,1
460.170013427734,8.52000045776367,54,2,1986,0,1,1,Send-West,normal,0,1
418.239990234375,6.8600001335144,61,2,1974,0,1,1,Send-West,normal,0,1
423.510009765625,5.5,77,3,1966,0,0,1,Send-West,normal,0,1
817.219970703125,7.17000007629395,114,4,1974,1,1,1,Send-West,normal,0,1
210.759994506836,2.28999996185303,92,3,1948,0,1,1,Bogenh,good,0,1
1578.39001464844,12.1400003433228,130,4,1998,0,1,1,Au-Haid,good,0,1
950.010009765625,10.9200000762939,87,3,1974,0,1,1,Au-Haid,good,0,1
422.070007324219,10.5500001907349,40,1,1997,0,1,1,Moos,normal,0,1
418.730010986328,8.21000003814697,51,2,2000,0,1,1,Moos,normal,1,1
927.080017089844,9.27000045776367,100,4,1970,0,1,1,Feld-Has,normal,0,1
404.790008544922,6.98000001907349,58,3,1969,0,1,1,Moos,normal,0,1
625.099975585938,7.53000020980835,83,3,1972,0,1,1,Moos,normal,0,1
827.690002441406,8.89999961853027,93,3,1939,0,1,1,Lud-Isar,good,0,1
614.580017089844,7.23000001907349,85,2,1918,0,1,1,Lud-Isar,good,0,1
452.160003662109,6.65000009536743,68,2,1957,1,1,1,Lud-Isar,good,0,1
450.730010986328,6.73000001907349,67,3,1957,0,1,1,Lud-Isar,good,0,1
135.210006713867,3,45,2,1924,0,0,1,Ram-Per,normal,0,1
394.609985351563,6.07000017166138,65,3,1960,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
444.410003662109,12.0100002288818,37,2,1973,0,1,1,Th-Ob-Fo-Fu-So,good,0,1
598.820007324219,6.88000011444092,87,3,1972,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
269.25,5.17999982833862,52,2,1924,0,1,1,Ram-Per,normal,0,1
399.5,4.80999994277954,83,4,1960,0,0,1,BamLaim,normal,0,1
766.950012207031,10.2299995422363,75,2,1924,0,0,1,Maxvor,good,0,1
875.239990234375,10.8100004196167,81,4,1966,0,0,1,Alt-Le,good,0,1
425.640014648438,5.75,74,3,1924,0,0,1,SchwWest,normal,0,1
419.459991455078,12.710000038147,33,1,1957,0,0,1,SchwWest,good,0,1
547.150024414063,7.71000003814697,71,3,1966,0,1,1,Neuh-Nymp,normal,0,1
601.590026855469,10.0299997329712,60,2,1979,0,1,1,Neuh-Nymp,good,0,1
815.530029296875,10.5900001525879,77,3,1985,0,1,1,Lud-Isar,good,0,1
196.850006103516,7.57000017166138,26,1,1960,0,1,1,Lud-Isar,good,0,1
635,6.90000009536743,92,3,1918,0,1,1,Lud-Isar,good,0,1
1266.05004882813,12.0600004196167,105,4,1918,1,1,1,Maxvor,normal,0,1
337.5,8.03999996185303,42,1,1957,0,0,1,Maxvor,normal,0,1
399.609985351563,5.05999994277954,79,3,1957,0,0,0,Schwanth,normal,0,1
359.019989013672,5.51999998092651,65,2,1918,0,1,1,Schwanth,normal,0,1
390.570007324219,11.8400001525879,33,2,1957,0,0,1,Schwanth,normal,0,1
279.529998779297,5.48000001907349,51,2,1957,0,0,0,Schwanth,normal,0,1
908.719970703125,7.57000017166138,120,6,1957,1,1,1,Trud-Rie,good,0,1
713.27001953125,8.19999980926514,87,3,1966,0,1,1,Trud-Rie,good,0,1
966.359985351563,10.8599996566772,89,5,1988,0,1,1,Trud-Rie,good,0,1
590.539978027344,9.68000030517578,61,2,1987,0,1,1,BamLaim,good,1,1
652.489990234375,8.81999969482422,74,3,1983,0,1,1,Trud-Rie,good,0,1
637.820007324219,7.86999988555908,81,3,1967,0,1,1,Trud-Rie,good,0,1
494.529998779297,5.67999982833862,87,3,1948,0,1,1,SchwWest,normal,0,1
741.380004882813,12.3599996566772,60,3,1960,0,1,1,Lud-Isar,normal,1,1
623.650024414063,7.34000015258789,85,3,1918,0,1,1,Lud-Isar,normal,0,1
690.260009765625,8.73999977111816,79,3,1957,0,0,1,Lud-Isar,normal,0,1
1661.55004882813,11.0799999237061,150,5,1966,0,0,1,Bogenh,normal,0,1
583.320007324219,9.26000022888184,63,2,1983,0,1,1,Bogenh,good,0,1
570.099975585938,9.82999992370605,58,2,1957,0,1,1,Bogenh,normal,0,1
874.320007324219,11.210000038147,78,2,1918,0,1,1,Au-Haid,good,1,1
1452.93005371094,11.6199998855591,125,4,1918,0,1,1,Au-Haid,good,1,1
270.709991455078,4.67000007629395,58,2,1948,0,1,1,Ram-Per,normal,0,1
305.450012207031,4.92999982833862,62,3,1918,0,1,1,Ram-Per,normal,0,1
337.350006103516,10.539999961853,32,1,1966,0,1,1,Maxvor,good,0,1
290.420013427734,10.3699998855591,28,1,1972,0,1,1,Maxvor,good,0,1
541.390014648438,5.26000022888184,103,4,1918,0,1,1,Maxvor,good,0,1
723.590026855469,6.28999996185303,115,4,1918,0,1,1,Maxvor,good,0,1
797.510009765625,10.3599996566772,77,3,1957,0,1,1,Maxvor,good,0,1
715.820007324219,9.0600004196167,79,3,1966,1,1,1,Maxvor,good,0,1
1022.67999267578,9.73999977111816,105,3,1918,0,1,1,Maxvor,good,0,1
559.539978027344,9.47999954223633,59,2,1989,0,1,1,Schwab-Frei,normal,0,1
479.410003662109,6.84999990463257,70,3,1957,0,1,1,Maxvor,good,0,1
327.519989013672,10.2399997711182,32,1,1972,0,1,1,Maxvor,good,0,1
410.570007324219,12.4399995803833,33,1,1966,0,1,1,Send-West,normal,0,1
393.369995117188,6.44999980926514,61,2,1966,0,0,1,Send-West,normal,0,1
229.059997558594,5.73000001907349,40,2,1918,0,0,0,Send,normal,0,1
342.570007324219,5.34999990463257,64,3,1957,0,1,1,Bogenh,normal,0,1
560.580017089844,9.1899995803833,61,3,1957,0,1,1,Bogenh,normal,0,1
364.299987792969,7.75,47,2,1967,0,1,1,Pas-Obmenz,normal,0,1
484.010009765625,8.48999977111816,57,2,1960,0,1,1,Ugies-Har,normal,0,1
464.559997558594,10.3199996948242,45,2,1968,0,1,1,All-Umenz,good,0,1
270.070007324219,4.21999979019165,64,2,1996,0,1,1,All-Umenz,normal,1,1
561.349975585938,7.01999998092651,80,3,1966,1,0,1,All-Umenz,normal,0,1
520.489990234375,4.8600001335144,107,4,1957,0,1,1,Feld-Has,normal,0,1
387.239990234375,6.34999990463257,61,3,1966,0,1,1,Mil-AmH,normal,0,1
328.390014648438,6.84000015258789,48,2,1966,0,0,1,Mil-AmH,normal,0,1
657.679992675781,10.1199998855591,65,3,1960,0,1,1,Mil-AmH,normal,0,1
815.710021972656,10.8800001144409,75,3,1998,0,0,1,Mil-AmH,normal,1,1
319.209991455078,4.63000011444092,69,3,1957,0,1,1,Maxvor,good,0,1
460.170013427734,6.76999998092651,68,2,1918,0,0,1,Alt-Le,good,0,1
603.340026855469,9.72999954223633,62,3,1957,0,0,1,Maxvor,good,0,1
286,7.94000005722046,36,1,1948,0,0,1,Maxvor,good,0,1
989.169982910156,11.6400003433228,85,3,1918,0,1,0,Maxvor,good,0,1
655.47998046875,8.39999961853027,78,3,1960,0,1,1,SchwWest,good,0,1
345.75,5.01000022888184,69,2,1957,0,1,1,Maxvor,good,0,1
609.580017089844,8.71000003814697,70,2,1957,0,1,1,Maxvor,good,0,1
782.190002441406,12.8199996948242,61,2,1957,0,1,1,Maxvor,good,1,1
355.359985351563,8.46000003814697,42,2,1966,0,1,1,Pas-Obmenz,good,0,1
644.340026855469,7.8600001335144,82,3,1918,0,1,1,Au-Haid,good,0,1
243.440002441406,3.9300000667572,62,3,1918,0,1,1,Obgies,normal,0,0
392.179992675781,7.69000005722046,51,1,1966,0,0,1,Obgies,normal,0,1
568.929992675781,8.89000034332275,64,2,1989,1,1,1,Send-West,normal,0,1
535.919982910156,7.65999984741211,70,3,1966,0,1,1,Laim,normal,0,1
254.75,10.6099996566772,24,1,1960,0,0,1,Laim,good,0,1
1003.38000488281,9.84000015258789,102,4,1996,0,1,1,Laim,normal,0,1
415.570007324219,7.28999996185303,57,2,1974,0,1,1,Had,normal,0,1
713.260009765625,8.39000034332275,85,4,1975,0,1,1,Had,good,0,1
661.5,7.34999990463257,90,3,1966,0,1,1,Send,normal,0,1
352.679992675781,7.19999980926514,49,2,1993,0,1,1,Neuh-Nymp,top,0,1
1385.11999511719,10.8199996948242,128,6,1991,0,0,1,Neuh-Nymp,good,0,1
738.799987792969,10.5500001907349,70,3,1948,0,1,1,Neuh-Nymp,good,0,1
306.609985351563,12.7799997329712,24,2,1918,0,0,1,Neuh-Nymp,good,0,1
582.369995117188,9.39000034332275,62,2,1966,0,1,1,Neuh-Nymp,good,0,1
920.330017089844,7.3600001335144,125,5,1924,0,1,1,Neuh-Nymp,good,0,1
224.550003051758,3.94000005722046,57,2,1918,0,1,1,Laim,normal,0,1
524.090026855469,8.88000011444092,59,2,1973,0,0,1,Laim,normal,0,1
487.769989013672,6.76999998092651,72,3,1960,0,0,1,Laim,normal,0,1
501.959991455078,5.84000015258789,86,4,1966,0,0,1,Pas-Obmenz,normal,0,1
640.830017089844,8.65999984741211,74,3,1966,0,1,1,Pas-Obmenz,good,0,1
548.789978027344,9.97999954223633,55,1,1995,0,1,1,Pas-Obmenz,good,0,1
523.330017089844,7.80999994277954,67,3,1970,0,1,1,Had,normal,0,1
177.360000610352,3.17000007629395,56,3,1957,0,1,0,Laim,normal,0,1
564.02001953125,7.23000001907349,78,3,1948,0,0,1,Laim,normal,0,1
714.27001953125,7.94000005722046,90,4,1966,0,1,1,Bogenh,normal,0,1
377.589996337891,4.96999979019165,76,3,1948,0,1,1,Au-Haid,good,0,1
468.920013427734,7.32999992370605,64,3,1957,1,1,1,Laim,normal,0,1
686.320007324219,8.06999969482422,85,4,1948,0,1,1,Laim,normal,0,1
280.700012207031,5.84999990463257,48,2,1957,0,1,1,Laim,normal,0,1
504.399993896484,5.86999988555908,86,4,1966,0,0,1,Had,normal,0,1
364.179992675781,5.05999994277954,72,3,1966,0,1,1,Had,normal,0,1
345.790008544922,10.1700000762939,34,1,1970,0,0,1,Laim,good,0,1
193.380004882813,2.9300000667572,66,3,1918,0,1,1,Schwab-Frei,good,0,1
193.179992675781,1.88999998569489,102,4,1918,0,1,1,Schwab-Frei,good,0,1
883.530029296875,8.84000015258789,100,4,1918,0,1,1,Schwab-Frei,good,0,1
362.130004882813,10.6499996185303,34,1,1966,0,1,1,SchwWest,good,0,1
306.399993896484,9.88000011444092,31,1,1972,0,0,1,SchwWest,good,0,1
771.5,11.0200004577637,70,2,1974,0,0,1,Au-Haid,good,0,1
490.850006103516,12.2700004577637,40,1,1979,0,1,1,Bogenh,top,0,1
580.320007324219,10.5500001907349,55,2,1998,0,1,1,BamLaim,normal,1,1
667.25,7.5,89,2,1918,0,1,1,Lud-Isar,good,0,1
601.650024414063,9.39999961853027,64,2,1972,0,1,1,Lud-Isar,good,1,1
711.450012207031,5.88000011444092,121,4,1918,0,0,1,Lud-Isar,good,0,1
370,5.21000003814697,71,2,1957,0,1,1,Lud-Isar,good,0,1
347.739990234375,6.94999980926514,50,2,1957,0,1,1,Lud-Isar,good,0,1
967.619995117188,11.1199998855591,87,2,1918,1,1,1,Lud-Isar,good,0,1
627.580017089844,7.38000011444092,85,3,1918,0,0,0,Lud-Isar,good,0,1
617.599975585938,7.17999982833862,86,3,1960,0,1,1,SchwWest,good,0,1
375.299987792969,5.44000005722046,69,3,1966,0,1,1,Feld-Has,normal,0,1
639.210021972656,11.6199998855591,55,2,1973,0,1,1,Mil-AmH,normal,0,1
721.380004882813,7.44000005722046,97,3,1918,0,0,1,Mil-AmH,normal,0,1
330.549987792969,13.2200002670288,25,1,1966,0,1,1,SchwWest,normal,0,1
675.710021972656,10.0900001525879,67,2,1939,0,1,1,SchwWest,good,0,1
1143.05004882813,9.9399995803833,115,3,1970,0,1,1,Bogenh,normal,0,1
354.630004882813,11.8199996948242,30,1,1972,0,1,1,Bogenh,normal,0,1
645.849975585938,14.039999961853,46,2,1994,0,1,1,Ugies-Har,top,0,1
316.619995117188,7.19999980926514,44,2,1957,0,0,1,Schwab-Frei,normal,0,1
493.399993896484,7.96000003814697,62,2,1957,0,0,1,Lud-Isar,good,0,1
456.329986572266,7.73000001907349,59,3,1918,0,1,1,Lud-Isar,good,0,1
801.700012207031,6.40999984741211,125,4,1957,0,1,1,Lud-Isar,good,0,1
421.679992675781,10.539999961853,40,2,1993,0,1,1,Ram-Per,normal,0,1
704.080017089844,9.14000034332275,77,3,1990,0,1,1,Bogenh,good,0,1
649.02001953125,7.6399998664856,85,3,1983,0,1,1,Ram-Per,normal,0,1
663.330017089844,9.60999965667725,69,3,1993,0,1,1,Ram-Per,normal,1,1
642.390014648438,12.1199998855591,53,2,1998,0,1,1,Trud-Rie,good,1,1
783.22998046875,9.90999984741211,79,3,1957,0,1,1,Trud-Rie,good,0,1
438.700012207031,7.30999994277954,60,2,1957,0,1,1,SchwWest,good,0,1
525.369995117188,9.55000019073486,55,2,1957,0,1,1,SchwWest,good,0,1
723.489990234375,8.22000026702881,88,4,1970,0,1,1,Ram-Per,normal,0,1
342.570007324219,9.26000022888184,37,1,1970,0,1,1,Ram-Per,normal,0,1
235.199996948242,8.71000003814697,27,1,1971,0,1,1,Ram-Per,normal,0,1
510,5.80000019073486,88,4,1969,0,1,1,Ram-Per,normal,0,1
577.77001953125,6.6399998664856,87,3,1918,0,1,1,Au-Haid,normal,0,1
157.509994506836,2.53999996185303,62,3,1957,0,1,1,Send,normal,0,1
509.470001220703,7.48999977111816,68,3,1966,0,0,1,Feld-Has,normal,0,1
444.209991455078,8.88000011444092,50,2,1989,0,1,1,Neuh-Nymp,good,0,1
629.090026855469,9.52999973297119,66,2,1924,0,0,1,Neuh-Nymp,top,0,1
604.169982910156,7.28000020980835,83,3,1960,0,0,1,Neuh-Nymp,normal,0,1
398.820007324219,8.85999965667725,45,1,1957,0,1,1,Neuh-Nymp,normal,0,1
678.400024414063,13.0500001907349,52,2,1957,0,0,1,Maxvor,normal,0,1
317.429992675781,4.46999979019165,71,3,1918,0,1,0,Neuh-Nymp,normal,0,0
434.609985351563,8.19999980926514,53,2,1980,0,0,1,Neuh-Nymp,normal,0,1
717.710021972656,7.48000001907349,96,3,1924,0,0,1,Moos,normal,0,1
525.710021972656,7.61999988555908,69,3,1966,0,1,1,Send-West,normal,0,1
920.340026855469,10.6999998092651,86,4,1966,0,1,1,Send,normal,0,1
494.279998779297,8.23999977111816,60,2,1924,0,1,1,Send,good,0,1
460,7.92999982833862,58,2,1982,0,1,1,Ram-Per,good,0,1
598,8.78999996185303,68,2,1973,0,1,1,Ram-Per,normal,0,1
378.359985351563,6.88000011444092,55,2,1970,0,1,1,Ram-Per,normal,0,1
824.580017089844,6.76000022888184,122,3,1918,0,1,1,Alt-Le,good,0,1
1538.43005371094,8.64000034332275,178,6,1983,0,0,1,Alt-Le,good,0,1
716,5.96999979019165,120,4,1918,0,1,1,SchwWest,good,0,1
434.559997558594,4.1399998664856,105,4,1957,0,0,1,Ram-Per,normal,0,1
766.950012207031,10.2299995422363,75,3,1990,0,1,1,Ram-Per,normal,0,1
356.410003662109,4.75,75,3,1918,0,0,0,Maxvor,good,0,1
727.539978027344,10.8599996566772,67,4,1957,0,1,1,Neuh-Nymp,normal,0,1
525,7.19000005722046,73,3,1970,0,0,1,Neuh-Nymp,normal,0,1
737.299987792969,9.32999992370605,79,3,1957,0,1,1,SchwWest,good,0,1
439.200012207031,3.50999999046326,125,4,1918,0,1,1,Lud-Isar,normal,0,1
376.260009765625,4.82000017166138,78,3,1992,0,0,1,Lud-Isar,good,0,1
712.789978027344,10.1800003051758,70,2,1996,0,1,1,Maxvor,normal,0,1
491.790008544922,4.92000007629395,100,4,1918,0,0,0,Schwanth,normal,0,0
449.269989013672,8.64000034332275,52,2,1918,0,1,1,Schwanth,normal,0,1
1467.68994140625,12.4399995803833,118,2,1998,0,0,1,Au-Haid,good,1,1
484.660003662109,5.6399998664856,86,4,1918,1,1,1,Neuh-Nymp,good,0,1
359.799987792969,7.5,48,2,1966,0,1,1,BamLaim,normal,0,1
531.760009765625,8.4399995803833,63,2,1957,0,1,1,Maxvor,good,1,1
419.040008544922,8.22000026702881,51,2,1966,0,0,1,Maxvor,good,0,1
793.330017089844,7.69999980926514,103,3,1918,0,1,1,SchwWest,good,0,1
515.669982910156,9.55000019073486,54,2,1960,0,1,1,Maxvor,good,0,1
384.309997558594,8.35000038146973,46,2,1957,0,1,1,SchwWest,good,0,1
1023.30999755859,8.81999969482422,116,4,1918,0,1,1,Schwab-Frei,good,0,1
444.829986572266,12.710000038147,35,1,1966,0,1,1,Send-West,good,0,1
733.719970703125,8.52999973297119,86,5,1975,0,1,1,Had,good,0,1
715.820007324219,10.8500003814697,66,2,1988,0,1,1,Had,good,0,1
562,10.039999961853,56,2,1966,0,0,1,Send,normal,0,1
603.340026855469,10.0600004196167,60,2,1918,0,1,1,Alt-Le,normal,0,1
821.609985351563,6.03999996185303,136,4,1918,0,0,1,Alt-Le,good,0,0
1102,6.36999988555908,173,5,1918,1,1,1,Alt-Le,normal,0,1
823.190002441406,9.46000003814697,87,3,1918,0,1,1,Au-Haid,good,0,1
905.010009765625,11.75,77,3,1998,1,1,1,Th-Ob-Fo-Fu-So,good,0,1
733.77001953125,5.23999977111816,140,4,1957,0,1,1,SchwWest,good,0,1
569.690002441406,6.55000019073486,87,3,1957,0,1,1,SchwWest,good,0,1
818.080017089844,9.09000015258789,90,4,1918,0,1,1,Alt-Le,normal,0,1
751.599975585938,11.3900003433228,66,3,1980,0,1,1,Alt-Le,good,0,1
712.330017089844,9.5,75,3,1967,0,1,1,Alt-Le,good,0,1
329.630004882813,12.210000038147,27,1,1957,0,0,1,Maxvor,good,0,1
384,17.4500007629395,22,1,1972,0,1,1,BamLaim,normal,0,1
281.220001220703,5.61999988555908,50,3,1948,0,1,1,BamLaim,normal,0,1
786.380004882813,10.210000038147,77,3,1998,0,1,1,BamLaim,normal,0,1
324.600006103516,4.05999994277954,80,3,1948,0,1,0,BamLaim,normal,0,1
509.899993896484,6.80000019073486,75,3,1983,0,1,1,BamLaim,good,0,1
785.760009765625,10.7600002288818,73,3,1998,0,1,1,Laim,normal,0,1
765.239990234375,7.65000009536743,100,4,1918,0,1,1,Laim,normal,0,1
692.570007324219,9.35999965667725,74,3,1960,0,1,1,Laim,normal,0,1
368.130004882813,10.2299995422363,36,1,1957,0,1,1,Laim,normal,0,1
377.160003662109,4.71000003814697,80,3,1957,0,0,1,Laim,good,0,1
938.599975585938,10.6700000762939,88,3,1980,0,1,1,Laim,good,1,1
710.950012207031,8.89000034332275,80,3,1998,0,1,1,Laim,normal,0,1
556.380004882813,8.5600004196167,65,2,1982,0,1,1,Ugies-Har,good,0,1
894,11.039999961853,81,3,1918,0,1,1,Au-Haid,normal,0,1
362.279998779297,3.76999998092651,96,4,1924,0,1,0,Au-Haid,normal,0,1
472.489990234375,8.4399995803833,56,2,1957,0,1,1,Au-Haid,normal,0,1
617.599975585938,7.71999979019165,80,4,1957,0,1,1,Au-Haid,normal,0,1
359.470001220703,6.30999994277954,57,2,1957,0,1,1,SchwWest,good,0,1
328.640014648438,6.32000017166138,52,2,1957,0,1,1,Maxvor,good,0,1
423.549987792969,7.84000015258789,54,3,1948,0,1,1,Laim,normal,0,1
359.920013427734,8.77999973297119,41,1,1957,0,1,1,Ugies-Har,normal,0,1
1505.66003417969,8.85999965667725,170,4,1918,1,0,1,Alt-Le,normal,0,1
382.959991455078,4.34999990463257,88,3,1957,0,0,1,Alt-Le,good,0,1
275.190002441406,8.60000038146973,32,1,1957,0,1,1,Alt-Le,good,0,1
245.419998168945,8.18000030517578,30,1,1957,0,1,1,Alt-Le,good,0,1
664.690002441406,7.6399998664856,87,3,1973,1,1,1,Mil-AmH,normal,0,1
715.820007324219,7.78000020980835,92,3,1918,0,0,1,Lud-Isar,good,0,1
681.049987792969,8.96000003814697,76,3,1918,0,1,1,Lud-Isar,good,0,1
387.950012207031,5.61999988555908,69,3,1939,0,1,1,Lud-Isar,normal,0,1
403.910003662109,7.48000001907349,54,2,1960,0,1,1,Laim,good,0,1
271.049987792969,9.68000030517578,28,1,1968,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
710.710021972656,9.47999954223633,75,2,1991,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
521.330017089844,7.1399998664856,73,3,1966,0,1,1,Au-Lo-La,normal,0,1
624.75,11.3599996566772,55,2,1966,0,1,1,Au-Lo-La,normal,0,1
542.119995117188,7.23000001907349,75,3,1924,0,0,1,Laim,normal,0,1
616.599975585938,6.17000007629395,100,4,1967,0,0,1,Laim,normal,0,1
594.640014648438,9.59000015258789,62,2,1918,0,1,1,Au-Haid,good,0,1
305.730010986328,4.13000011444092,74,3,1918,0,1,0,Au-Haid,good,0,0
443.880004882813,5.09999990463257,87,3,1918,0,0,0,Au-Haid,good,0,0
531.52001953125,6.6399998664856,80,3,1918,0,0,0,Au-Haid,good,0,1
242.350006103516,4.48999977111816,54,2,1918,0,1,1,Ram-Per,normal,0,1
715.820007324219,9.8100004196167,73,3,1999,0,1,1,Obgies,normal,0,1
499.230010986328,7.34000015258789,68,3,1957,0,0,1,Au-Haid,good,0,1
175.990005493164,4.19000005722046,42,2,1948,0,1,1,Obgies,normal,0,1
876.440002441406,6.26000022888184,140,5,1918,0,1,1,Au-Haid,good,1,1
353.690002441406,11.0500001907349,32,1,1918,0,1,0,Au-Haid,normal,0,1
415.600006103516,7.55999994277954,55,2,1957,0,1,1,Obgies,normal,0,1
403.929992675781,10.1000003814697,40,1,1957,0,1,1,Au-Haid,good,0,1
539.929992675781,5.67999982833862,95,4,1966,0,1,1,Ugies-Har,normal,0,1
356.880004882813,9.64999961853027,37,1,1966,0,0,1,Ugies-Har,normal,0,1
586.969970703125,7.07000017166138,83,3,1957,0,0,1,Ugies-Har,normal,0,1
338.480010986328,7.51999998092651,45,2,1948,0,1,1,Ugies-Har,normal,0,1
833.419982910156,13.2299995422363,63,2,1996,0,1,1,Ugies-Har,normal,0,1
976.580017089844,9.56999969482422,102,4,1918,1,0,1,Neuh-Nymp,normal,0,1
715.820007324219,11.9300003051758,60,2,1998,0,1,1,Ugies-Har,top,1,1
834.150024414063,7.51000022888184,111,5,1980,0,1,1,Th-Ob-Fo-Fu-So,top,0,1
1133.93994140625,12.0600004196167,94,3,1993,1,1,1,Th-Ob-Fo-Fu-So,normal,0,1
319.459991455078,6.65999984741211,48,2,1948,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
650.049987792969,7.82999992370605,83,3,1918,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
547.099975585938,8.05000019073486,68,3,1966,0,1,1,Mil-AmH,normal,0,1
450.5,6.01000022888184,75,3,1957,0,1,1,SchwWest,good,0,1
675.239990234375,12.7399997711182,53,2,1918,0,1,1,SchwWest,good,0,1
371.570007324219,5.30999994277954,70,3,1948,0,1,1,Neuh-Nymp,normal,0,1
616.450012207031,11.4200000762939,54,2,1918,0,1,1,Neuh-Nymp,good,0,1
715.820007324219,11.0100002288818,65,2,1918,0,1,1,Neuh-Nymp,good,0,1
848.22998046875,9.97999954223633,85,3,1966,0,1,1,Neuh-Nymp,good,1,1
674.919982910156,10.0699996948242,67,3,1918,0,0,1,Neuh-Nymp,good,0,1
603.340026855469,10.9700002670288,55,2,1918,0,1,1,Neuh-Nymp,good,0,1
371.910003662109,4.26999998092651,87,4,1924,0,1,1,Neuh-Nymp,normal,0,1
327.75,6.69000005722046,49,2,1971,0,1,1,Mil-AmH,normal,0,1
457.959991455078,7.63000011444092,60,3,1960,0,1,1,Mil-AmH,normal,0,1
736.27001953125,9.6899995803833,76,3,1957,0,1,1,Laim,normal,0,1
1237.34997558594,10.0600004196167,123,3,1994,0,1,1,Laim,good,0,1
484.059997558594,10.3000001907349,47,1,1968,0,1,1,Laim,good,0,1
1416.9599609375,8.34000015258789,170,5,1966,0,1,1,Laim,good,0,1
527.119995117188,9.25,57,3,1948,0,1,1,Laim,normal,0,1
423.220001220703,7.55999994277954,56,2,1948,0,0,1,Laim,normal,0,1
268.529998779297,3.08999991416931,87,3,1957,0,1,1,Au-Haid,normal,0,1
725.130004882813,8.63000011444092,84,3,1973,0,0,1,Ram-Per,normal,0,1
609.030029296875,6.09000015258789,100,3,1918,0,0,0,Au-Haid,normal,0,0
785.359985351563,11.2200002670288,70,3,1998,1,1,1,Trud-Rie,good,0,1
621.52001953125,6.21999979019165,100,6,1948,0,1,1,Trud-Rie,good,1,1
1632.03002929688,14.8400001525879,110,3,1987,0,1,1,Bogenh,good,1,1
1041.13000488281,8.97999954223633,116,3,1971,1,1,1,Bogenh,top,0,1
561.380004882813,8.51000022888184,66,2,1980,0,1,1,Bogenh,top,0,1
599.75,10.1700000762939,59,2,1960,0,1,1,Bogenh,normal,0,1
516.27001953125,6.53999996185303,79,3,1957,0,0,1,Bogenh,normal,0,1
591.179992675781,7.78000020980835,76,3,1972,0,1,1,Bogenh,normal,0,1
567.549987792969,9.61999988555908,59,3,1987,0,1,1,Trud-Rie,good,1,1
316.559997558594,5.01999998092651,63,2,1918,0,1,1,Schwab-Frei,normal,0,1
796.989990234375,9.38000011444092,85,3,1966,0,1,1,Schwab-Frei,good,0,1
290.489990234375,5.80999994277954,50,2,1948,0,1,1,Schwab-Frei,normal,0,1
735.419982910156,7.82000017166138,94,4,1972,0,1,1,Moos,normal,0,1
352.440002441406,9.78999996185303,36,1,1972,0,0,1,Moos,normal,0,1
611.630004882813,8.73999977111816,70,3,1966,0,0,1,Moos,normal,0,1
429.489990234375,7.15999984741211,60,2,1957,0,1,1,Moos,normal,0,1
376.25,8.55000019073486,44,1,1999,0,1,1,Feld-Has,normal,0,1
510.239990234375,12.1499996185303,42,2,1998,0,1,1,All-Umenz,normal,0,1
330.959991455078,5.90999984741211,56,2,1957,0,0,1,Neuh-Nymp,good,0,1
493.829986572266,9.88000011444092,50,2,1976,0,1,1,Neuh-Nymp,good,0,1
542.940002441406,7.1399998664856,76,3,1960,0,1,1,Maxvor,good,0,1
362.929992675781,4.03000020980835,90,2,1918,0,1,0,Lud-Isar,normal,0,1
401.369995117188,9.32999992370605,43,1,1939,0,1,1,Schwanth,normal,0,1
603.27001953125,10.3999996185303,58,2,1972,0,1,1,Schwanth,normal,0,1
328.029998779297,4.36999988555908,75,3,1918,0,1,1,Schwanth,normal,0,1
1094.46997070313,11.1700000762939,98,3,1960,0,1,1,Schwab-Frei,top,0,1
491.630004882813,8.0600004196167,61,3,1960,0,0,1,Mil-AmH,normal,0,1
395.619995117188,13.1899995803833,30,1,1968,0,1,1,Schwab-Frei,top,0,1
301.059997558594,10.039999961853,30,1,1978,1,1,1,Maxvor,good,0,1
613.559997558594,10.960000038147,56,2,1960,0,1,1,Maxvor,good,0,1
425.380004882813,6.53999996185303,65,3,1972,0,1,1,Ram-Per,normal,0,1
478.230010986328,4.92999982833862,97,4,1918,0,1,1,Neuh-Nymp,good,0,1
639.109985351563,9.82999992370605,65,2,1981,0,1,1,Ram-Per,normal,0,1
640.989990234375,8.65999984741211,74,3,1998,0,1,1,BamLaim,normal,0,1
1198,8.5600004196167,140,5,1918,1,1,1,Au-Haid,normal,0,1
327.839996337891,3.76999998092651,87,5,1966,0,1,1,Au-Haid,good,0,1
299.450012207031,5.65000009536743,53,3,1957,0,1,1,Ram-Per,normal,0,1
565.489990234375,7.07000017166138,80,3,1957,0,1,1,Alt-Le,normal,0,1
487.160003662109,8.85999965667725,55,2,1918,0,0,0,Maxvor,good,0,1
